cents,multiplier,numerator,denominator,description
1000,1.78179743628068,8024502270083369,4503599627370496,equal-tempered minor seventh
1000.02,1.78181818181818,98,55
1003.802,1.78571428571429,25,14
1007.442,1.78947368421053,34,19
1010.95,1.79310344827586,52,29
1013.666,1.79591836734694,88,49
1014.588,1.796875,115,64,115th harmonic
1017.596,1.8,9,5,5-limit large minor seventh
1023.79,1.80645161290323,56,31
1026.732,1.80952380952381,38,21
1029.577,1.8125,29,16,29th harmonic
1031.787,1.81481481481482,49,27
1034.996,1.81818181818182,20,11
1038.085,1.82142857142857,51,28
1039.103,1.8225,729,400
1040.08,1.82352941176471,31,17
1042.507,1.82608695652174,42,23
1044.438,1.828125,117,64,117th harmonic
1044.86,1.82857142857143,64,35
1045.256,1.82898948331047,4000,2187
1049.363,1.83333333333333,11,6,undecimal median seventh
1052.572,1.83673469387755,90,49
1054.432,1.83870967741935,57,31
1055.647,1.84,46,25
1056.502,1.84090909090909,81,44
1057.627,1.84210526315789,35,19
1059.172,1.84375,59,32,59th harmonic
1061.427,1.84615384615385,24,13
1066.762,1.85185185185185,50,27
1067.78,1.85294117647059,63,34
1071.702,1.85714285714286,13,7
1073.781,1.859375,119,64,119th harmonic
1076.288,1.86206896551724,54,29
1080.557,1.86666666666667,28,15
1084.542,1.87096774193548,58,31
1088.269,1.875,15,8,5-limit major seventh
1091.763,1.87878787878788,62,33
1095.045,1.88235294117647,32,17
1097.124,1.88461538461538,49,26
1098.133,1.88571428571429,66,35
1100,1.88774862536339,2125416001438929,1125899906842624,equal-tempered major seventh
1101.045,1.88888888888889,17,9
1102.636,1.890625,121,64,121st harmonic
1105.668,1.89393939393939,125,66
1106.397,1.89473684210526,36,19
1107.821,1.8962962962963,256,135
1108.054,1.89655172413793,55,29
1109.775,1.8984375,243,128,Pythagorean major seventh
1111.199,1.9,19,10
1115.533,1.9047619047619,40,21
1116.885,1.90625,61,32,61st harmonic
1119.463,1.90909090909091,21,11
1123.044,1.91304347826087,44,23
1126.319,1.91666666666667,23,12
1129.328,1.92,48,25
1129.9,1.92063492063492,121,63
1131.017,1.921875,123,64,123rd harmonic
1132.1,1.92307692307692,25,13
1133.83,1.925,77,40
1134.663,1.92592592592593,52,27
1137.039,1.92857142857143,27,14,septimal major seventh
1139.249,1.93103448275862,56,29
1141.308,1.93333333333333,29,15
1143.233,1.93548387096774,60,31
1145.036,1.9375,31,16,31st harmonic
1146.727,1.93939393939394,64,33
1148.318,1.94117647058824,33,17
1150.834,1.944,243,125
1151.23,1.94444444444444,35,18
1156.169,1.95,39,20
1158.941,1.953125,125,64,augmented seventh (15 8 x 25 24)
1161.094,1.95555555555556,88,45
1161.949,1.95652173913043,45,23
1164.303,1.95918367346939,96,49
1165.024,1.96,49,25
1166.383,1.96153846153846,51,26
1168.233,1.96363636363636,108,55
1168.806,1.96428571428571,55,28
1169.891,1.96551724137931,57,29
1172.736,1.96875,63,32,63rd harmonic
1178.494,1.97530864197531,160,81
1182.601,1.98,99,50
1186.205,1.98412698412698,125,63
1186.422,1.984375,127,64,127th harmonic
1200,2,2,1,octave
